gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
YLR404W	YLR404W_mRNA	YLR404W	NP_013508.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR404W	YLR404W_mRNA	YLR404W	NM_001182292.3	RefSeq_dna	DEPENDENT	-	-	-
YLR014C	YLR014C_mRNA	YLR014C	NP_013114.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR014C	YLR014C_mRNA	YLR014C	NM_001181901.1	RefSeq_dna	DEPENDENT	-	-	-
YLL005C	YLL005C_mRNA	YLL005C	NP_013096.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL005C	YLL005C_mRNA	YLL005C	NM_001181825.1	RefSeq_dna	DEPENDENT	-	-	-
YLR262C	YLR262C_mRNA	YLR262C	NP_013363.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR262C	YLR262C_mRNA	YLR262C	NM_001182149.1	RefSeq_dna	DEPENDENT	-	-	-
YLR234W	YLR234W_mRNA	YLR234W	NP_013335.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR234W	YLR234W_mRNA	YLR234W	NM_001182121.1	RefSeq_dna	DEPENDENT	-	-	-
YLR096W	YLR096W_mRNA	YLR096W	NP_013197.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR096W	YLR096W_mRNA	YLR096W	NM_001181983.1	RefSeq_dna	DEPENDENT	-	-	-
YLR271W	YLR271W_mRNA	YLR271W	NP_013373.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR271W	YLR271W_mRNA	YLR271W	NM_001182158.1	RefSeq_dna	DEPENDENT	-	-	-
YLR033W	YLR033W_mRNA	YLR033W	NP_013133.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR033W	YLR033W_mRNA	YLR033W	NM_001181920.1	RefSeq_dna	DEPENDENT	-	-	-
YLR278C	YLR278C_mRNA	YLR278C	NP_013380.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR278C	YLR278C_mRNA	YLR278C	NM_001182165.1	RefSeq_dna	DEPENDENT	-	-	-
YLL055W	YLL055W_mRNA	YLL055W	NP_013045.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL055W	YLL055W_mRNA	YLL055W	NM_001181875.1	RefSeq_dna	DEPENDENT	-	-	-
YLR266C	YLR266C_mRNA	YLR266C	NP_013368.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR266C	YLR266C_mRNA	YLR266C	NM_001182153.1	RefSeq_dna	DEPENDENT	-	-	-
YLR323C	YLR323C_mRNA	YLR323C	NP_013427.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR323C	YLR323C_mRNA	YLR323C	NM_001182212.1	RefSeq_dna	DEPENDENT	-	-	-
YLR007W	YLR007W_mRNA	YLR007W	NP_013107.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR007W	YLR007W_mRNA	YLR007W	NM_001181894.1	RefSeq_dna	DEPENDENT	-	-	-
YLR406C-A	YLR406C-A_mRNA	YLR406C-A	NP_878135.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR406C-A	YLR406C-A_mRNA	YLR406C-A	NM_001184610.1	RefSeq_dna	DEPENDENT	-	-	-
YLL015W	YLL015W_mRNA	YLL015W	NP_013086.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL015W	YLL015W_mRNA	YLL015W	NM_001181835.1	RefSeq_dna	DEPENDENT	-	-	-
YLR343W	YLR343W_mRNA	YLR343W	NP_013447.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR343W	YLR343W_mRNA	YLR343W	NM_001182232.1	RefSeq_dna	DEPENDENT	-	-	-
YLR210W	YLR210W_mRNA	YLR210W	NP_013311.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR210W	YLR210W_mRNA	YLR210W	NM_001182097.1	RefSeq_dna	DEPENDENT	-	-	-
YLR058C	YLR058C_mRNA	YLR058C	NP_013159.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR058C	YLR058C_mRNA	YLR058C	NM_001181945.1	RefSeq_dna	DEPENDENT	-	-	-
YLR145W	YLR145W_mRNA	YLR145W	NP_013246.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR145W	YLR145W_mRNA	YLR145W	NM_001182032.1	RefSeq_dna	DEPENDENT	-	-	-
YLR080W	YLR080W_mRNA	YLR080W	NP_013181.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR080W	YLR080W_mRNA	YLR080W	NM_001181967.1	RefSeq_dna	DEPENDENT	-	-	-
YLR443W	YLR443W_mRNA	YLR443W	NP_013548.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR443W	YLR443W_mRNA	YLR443W	NM_001182331.1	RefSeq_dna	DEPENDENT	-	-	-
YLR325C	YLR325C_mRNA	YLR325C	NP_013429.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR325C	YLR325C_mRNA	YLR325C	NM_001182214.1	RefSeq_dna	DEPENDENT	-	-	-
YLL006W	YLL006W_mRNA	YLL006W	NP_013095.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL006W	YLL006W_mRNA	YLL006W	NM_001181826.1	RefSeq_dna	DEPENDENT	-	-	-
YLR074C	YLR074C_mRNA	YLR074C	NP_013175.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR074C	YLR074C_mRNA	YLR074C	NM_001181961.1	RefSeq_dna	DEPENDENT	-	-	-
YLR191W	YLR191W_mRNA	YLR191W	NP_013292.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR191W	YLR191W_mRNA	YLR191W	NM_001182078.1	RefSeq_dna	DEPENDENT	-	-	-
YLR288C	YLR288C_mRNA	YLR288C	NP_013391.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR288C	YLR288C_mRNA	YLR288C	NM_001182176.1	RefSeq_dna	DEPENDENT	-	-	-
YLL001W	YLL001W_mRNA	YLL001W	NP_013100.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL001W	YLL001W_mRNA	YLL001W	NM_001181821.1	RefSeq_dna	DEPENDENT	-	-	-
YLR409C	YLR409C_mRNA	YLR409C	NP_013513.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR409C	YLR409C_mRNA	YLR409C	NM_001182297.3	RefSeq_dna	DEPENDENT	-	-	-
YLR099C	YLR099C_mRNA	YLR099C	NP_013200.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR099C	YLR099C_mRNA	YLR099C	NM_001181986.1	RefSeq_dna	DEPENDENT	-	-	-
YLR131C	YLR131C_mRNA	YLR131C	NP_013232.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR131C	YLR131C_mRNA	YLR131C	NM_001182018.1	RefSeq_dna	DEPENDENT	-	-	-
YLR362W	YLR362W_mRNA	YLR362W	NP_013466.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR362W	YLR362W_mRNA	YLR362W	NM_001182251.1	RefSeq_dna	DEPENDENT	-	-	-
YLR256W	YLR256W_mRNA	YLR256W	NP_013357.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR256W	YLR256W_mRNA	YLR256W	NM_001182143.1	RefSeq_dna	DEPENDENT	-	-	-
YLR068W	YLR068W_mRNA	YLR068W	NP_013169.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR068W	YLR068W_mRNA	YLR068W	NM_001181955.1	RefSeq_dna	DEPENDENT	-	-	-
YLR341W	YLR341W_mRNA	YLR341W	NP_013445.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR341W	YLR341W_mRNA	YLR341W	NM_001182230.1	RefSeq_dna	DEPENDENT	-	-	-
YLL054C	YLL054C_mRNA	YLL054C	NP_013046.2	RefSeq_peptide	DEPENDENT	-	-	-
YLL054C	YLL054C_mRNA	YLL054C	NM_001181874.2	RefSeq_dna	DEPENDENT	-	-	-
YLR186W	YLR186W_mRNA	YLR186W	NP_013287.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR186W	YLR186W_mRNA	YLR186W	NM_001182073.1	RefSeq_dna	DEPENDENT	-	-	-
YLR143W	YLR143W_mRNA	YLR143W	NP_013244.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR143W	YLR143W_mRNA	YLR143W	NM_001182030.1	RefSeq_dna	DEPENDENT	-	-	-
YLR368W	YLR368W_mRNA	YLR368W	NP_013472.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR368W	YLR368W_mRNA	YLR368W	NM_001182257.3	RefSeq_dna	DEPENDENT	-	-	-
YLR393W	YLR393W_mRNA	YLR393W	NP_013497.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR393W	YLR393W_mRNA	YLR393W	NM_001182281.1	RefSeq_dna	DEPENDENT	-	-	-
YLR176C	YLR176C_mRNA	YLR176C	NP_013277.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR176C	YLR176C_mRNA	YLR176C	NM_001182063.1	RefSeq_dna	DEPENDENT	-	-	-
YLR126C	YLR126C_mRNA	YLR126C	NP_013227.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR126C	YLR126C_mRNA	YLR126C	NM_001182013.1	RefSeq_dna	DEPENDENT	-	-	-
YLR099W-A	YLR099W-A_mRNA	YLR099W-A	NP_076901.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR099W-A	YLR099W-A_mRNA	YLR099W-A	NM_001184484.1	RefSeq_dna	DEPENDENT	-	-	-
YLR423C	YLR423C_mRNA	YLR423C	NP_013527.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR423C	YLR423C_mRNA	YLR423C	NM_001182311.3	RefSeq_dna	DEPENDENT	-	-	-
YLR357W	YLR357W_mRNA	YLR357W	NP_013461.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR357W	YLR357W_mRNA	YLR357W	NM_001182246.1	RefSeq_dna	DEPENDENT	-	-	-
YLR197W	YLR197W_mRNA	YLR197W	NP_013298.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR197W	YLR197W_mRNA	YLR197W	NM_001182084.1	RefSeq_dna	DEPENDENT	-	-	-
YLR187W	YLR187W_mRNA	YLR187W	NP_013288.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR187W	YLR187W_mRNA	YLR187W	NM_001182074.1	RefSeq_dna	DEPENDENT	-	-	-
YLL034C	YLL034C_mRNA	YLL034C	NP_013066.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL034C	YLL034C_mRNA	YLL034C	NM_001181854.1	RefSeq_dna	DEPENDENT	-	-	-
YLL023C	YLL023C_mRNA	YLL023C	NP_013077.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL023C	YLL023C_mRNA	YLL023C	NM_001181843.1	RefSeq_dna	DEPENDENT	-	-	-
YLR065C	YLR065C_mRNA	YLR065C	NP_013166.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR065C	YLR065C_mRNA	YLR065C	NM_001181952.1	RefSeq_dna	DEPENDENT	-	-	-
YLL031C	YLL031C_mRNA	YLL031C	NP_013069.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL031C	YLL031C_mRNA	YLL031C	NM_001181851.1	RefSeq_dna	DEPENDENT	-	-	-
YLR419W	YLR419W_mRNA	YLR419W	NP_013523.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR419W	YLR419W_mRNA	YLR419W	NM_001182307.3	RefSeq_dna	DEPENDENT	-	-	-
YLR405W	YLR405W_mRNA	YLR405W	NP_013509.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR405W	YLR405W_mRNA	YLR405W	NM_001182293.1	RefSeq_dna	DEPENDENT	-	-	-
YLR157C-C	YLR157C-C_mRNA	YLR157C-C	NP_878122.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR157C-C	YLR157C-C_mRNA	YLR157C-C	NP_878123.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR157C-C	YLR157C-C_mRNA	YLR157C-C	NP_878126.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR157C-C	YLR157C-C_mRNA	YLR157C-C	NP_878127.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR157C-C	YLR157C-C_mRNA	YLR157C-C	NM_001184561.1	RefSeq_dna	DEPENDENT	-	-	-
YLR157C-C	YLR157C-C_mRNA	YLR157C-C	NM_001184563.1	RefSeq_dna	DEPENDENT	-	-	-
YLR157C-C	YLR157C-C_mRNA	YLR157C-C	NM_001184564.1	RefSeq_dna	DEPENDENT	-	-	-
YLR157C-C	YLR157C-C_mRNA	YLR157C-C	NM_001184565.1	RefSeq_dna	DEPENDENT	-	-	-
YLR026C	YLR026C_mRNA	YLR026C	NP_013126.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR026C	YLR026C_mRNA	YLR026C	NM_001181913.1	RefSeq_dna	DEPENDENT	-	-	-
YLR267W	YLR267W_mRNA	YLR267W	NP_013369.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR267W	YLR267W_mRNA	YLR267W	NM_001182154.1	RefSeq_dna	DEPENDENT	-	-	-
YLR093C	YLR093C_mRNA	YLR093C	NP_013194.2	RefSeq_peptide	DEPENDENT	-	-	-
YLR093C	YLR093C_mRNA	YLR093C	NM_001181980.1	RefSeq_dna	DEPENDENT	-	-	-
YLR085C	YLR085C_mRNA	YLR085C	NP_013186.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR085C	YLR085C_mRNA	YLR085C	NM_001181972.1	RefSeq_dna	DEPENDENT	-	-	-
YLR246W	YLR246W_mRNA	YLR246W	NP_013347.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR246W	YLR246W_mRNA	YLR246W	NM_001182133.1	RefSeq_dna	DEPENDENT	-	-	-
YLR433C	YLR433C_mRNA	YLR433C	NP_013537.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR433C	YLR433C_mRNA	YLR433C	NM_001182321.1	RefSeq_dna	DEPENDENT	-	-	-
YLR227C	YLR227C_mRNA	YLR227C	NP_013328.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR227C	YLR227C_mRNA	YLR227C	NM_001182114.1	RefSeq_dna	DEPENDENT	-	-	-
YLR012C	YLR012C_mRNA	YLR012C	NP_013112.2	RefSeq_peptide	DEPENDENT	-	-	-
YLR012C	YLR012C_mRNA	YLR012C	NM_001181899.1	RefSeq_dna	DEPENDENT	-	-	-
YLR152C	YLR152C_mRNA	YLR152C	NP_013253.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR152C	YLR152C_mRNA	YLR152C	NM_001182039.1	RefSeq_dna	DEPENDENT	-	-	-
YLR370C	YLR370C_mRNA	YLR370C	NP_013474.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR370C	YLR370C_mRNA	YLR370C	NM_001182259.3	RefSeq_dna	DEPENDENT	-	-	-
YLL026W	YLL026W_mRNA	YLL026W	NP_013074.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL026W	YLL026W_mRNA	YLL026W	NM_001181846.1	RefSeq_dna	DEPENDENT	-	-	-
YLR289W	YLR289W_mRNA	YLR289W	NP_013392.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR289W	YLR289W_mRNA	YLR289W	NM_001182177.1	RefSeq_dna	DEPENDENT	-	-	-
YLL066W-B	YLL066W-B_mRNA	YLL066W-B	NP_878115.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL066W-B	YLL066W-B_mRNA	YLL066W-B	NM_001184605.1	RefSeq_dna	DEPENDENT	-	-	-
YLR114C	YLR114C_mRNA	YLR114C	NP_013215.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR114C	YLR114C_mRNA	YLR114C	NM_001182001.1	RefSeq_dna	DEPENDENT	-	-	-
YLR213C	YLR213C_mRNA	YLR213C	NP_013314.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR213C	YLR213C_mRNA	YLR213C	NM_001182100.1	RefSeq_dna	DEPENDENT	-	-	-
YLR146C	YLR146C_mRNA	YLR146C	NP_013247.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR146C	YLR146C_mRNA	YLR146C	NM_001182033.1	RefSeq_dna	DEPENDENT	-	-	-
YLR445W	YLR445W_mRNA	YLR445W	NP_013550.4	RefSeq_peptide	DEPENDENT	-	-	-
YLR445W	YLR445W_mRNA	YLR445W	NM_001182333.3	RefSeq_dna	DEPENDENT	-	-	-
YLL053C	YLL053C_mRNA	YLL053C	NP_013047.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL053C	YLL053C_mRNA	YLL053C	NM_001181873.1	RefSeq_dna	DEPENDENT	-	-	-
YLR333C	YLR333C_mRNA	YLR333C	NP_013437.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR333C	YLR333C_mRNA	YLR333C	NM_001182222.1	RefSeq_dna	DEPENDENT	-	-	-
YLR082C	YLR082C_mRNA	YLR082C	NP_013183.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR082C	YLR082C_mRNA	YLR082C	NM_001181969.1	RefSeq_dna	DEPENDENT	-	-	-
YLR193C	YLR193C_mRNA	YLR193C	NP_013294.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR193C	YLR193C_mRNA	YLR193C	NM_001182080.1	RefSeq_dna	DEPENDENT	-	-	-
YLL043W	YLL043W_mRNA	YLL043W	NP_013057.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL043W	YLL043W_mRNA	YLL043W	NM_001181863.1	RefSeq_dna	DEPENDENT	-	-	-
YLR337C	YLR337C_mRNA	YLR337C	NP_013441.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR337C	YLR337C_mRNA	YLR337C	NM_001182226.1	RefSeq_dna	DEPENDENT	-	-	-
YLL066W-A	YLL066W-A_mRNA	YLL066W-A	NP_116587.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL066W-A	YLL066W-A_mRNA	YLL066W-A	NM_001179899.1	RefSeq_dna	DEPENDENT	-	-	-
YLR039C	YLR039C_mRNA	YLR039C	NP_013140.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR039C	YLR039C_mRNA	YLR039C	NM_001181926.1	RefSeq_dna	DEPENDENT	-	-	-
YLR457C	YLR457C_mRNA	YLR457C	NP_013562.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR457C	YLR457C_mRNA	YLR457C	NM_001182345.3	RefSeq_dna	DEPENDENT	-	-	-
YLR377C	YLR377C_mRNA	YLR377C	NP_013481.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR377C	YLR377C_mRNA	YLR377C	NM_001182266.3	RefSeq_dna	DEPENDENT	-	-	-
YLR104W	YLR104W_mRNA	YLR104W	NP_013205.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR104W	YLR104W_mRNA	YLR104W	NM_001181991.1	RefSeq_dna	DEPENDENT	-	-	-
YLR319C	YLR319C_mRNA	YLR319C	NP_013423.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR319C	YLR319C_mRNA	YLR319C	NM_001182208.1	RefSeq_dna	DEPENDENT	-	-	-
YLL003W	YLL003W_mRNA	YLL003W	NP_013098.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL003W	YLL003W_mRNA	YLL003W	NM_001181823.1	RefSeq_dna	DEPENDENT	-	-	-
YLR004C	YLR004C_mRNA	YLR004C	NP_013104.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR004C	YLR004C_mRNA	YLR004C	NM_001181891.1	RefSeq_dna	DEPENDENT	-	-	-
YLR407W	YLR407W_mRNA	YLR407W	NP_013511.4	RefSeq_peptide	DEPENDENT	-	-	-
YLR407W	YLR407W_mRNA	YLR407W	NM_001182295.4	RefSeq_dna	DEPENDENT	-	-	-
YLR336C	YLR336C_mRNA	YLR336C	NP_013440.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR336C	YLR336C_mRNA	YLR336C	NM_001182225.1	RefSeq_dna	DEPENDENT	-	-	-
YLR430W	YLR430W_mRNA	YLR430W	NP_013534.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR430W	YLR430W_mRNA	YLR430W	NM_001182318.3	RefSeq_dna	DEPENDENT	-	-	-
YLR436C	YLR436C_mRNA	YLR436C	NP_013540.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR436C	YLR436C_mRNA	YLR436C	NM_001182324.1	RefSeq_dna	DEPENDENT	-	-	-
YLR347C	YLR347C_mRNA	YLR347C	NP_013451.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR347C	YLR347C_mRNA	YLR347C	NM_001182236.1	RefSeq_dna	DEPENDENT	-	-	-
YLR324W	YLR324W_mRNA	YLR324W	NP_013428.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR324W	YLR324W_mRNA	YLR324W	NM_001182213.1	RefSeq_dna	DEPENDENT	-	-	-
YLR460C	YLR460C_mRNA	YLR460C	NP_013565.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR460C	YLR460C_mRNA	YLR460C	NM_001182348.3	RefSeq_dna	DEPENDENT	-	-	-
YLR113W	YLR113W_mRNA	YLR113W	NP_013214.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR113W	YLR113W_mRNA	YLR113W	NM_001182000.1	RefSeq_dna	DEPENDENT	-	-	-
YLR046C	YLR046C_mRNA	YLR046C	NP_013147.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR046C	YLR046C_mRNA	YLR046C	NM_001181933.1	RefSeq_dna	DEPENDENT	-	-	-
YLR125W	YLR125W_mRNA	YLR125W	NP_013226.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR125W	YLR125W_mRNA	YLR125W	NM_001182012.1	RefSeq_dna	DEPENDENT	-	-	-
YLR196W	YLR196W_mRNA	YLR196W	NP_013297.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR196W	YLR196W_mRNA	YLR196W	NM_001182083.1	RefSeq_dna	DEPENDENT	-	-	-
YLR363W-A	YLR363W-A_mRNA	YLR363W-A	NP_076903.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR363W-A	YLR363W-A_mRNA	YLR363W-A	NM_001184486.1	RefSeq_dna	DEPENDENT	-	-	-
YLL061W	YLL061W_mRNA	YLL061W	NP_013039.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL061W	YLL061W_mRNA	YLL061W	NM_001181881.1	RefSeq_dna	DEPENDENT	-	-	-
YLR119W	YLR119W_mRNA	YLR119W	NP_013220.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR119W	YLR119W_mRNA	YLR119W	NM_001182006.1	RefSeq_dna	DEPENDENT	-	-	-
YLR163C	YLR163C_mRNA	YLR163C	NP_013264.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR163C	YLR163C_mRNA	YLR163C	NM_001182050.1	RefSeq_dna	DEPENDENT	-	-	-
YLL014W	YLL014W_mRNA	YLL014W	NP_013087.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL014W	YLL014W_mRNA	YLL014W	NM_001181834.1	RefSeq_dna	DEPENDENT	-	-	-
YLR129W	YLR129W_mRNA	YLR129W	NP_013230.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR129W	YLR129W_mRNA	YLR129W	NM_001182016.1	RefSeq_dna	DEPENDENT	-	-	-
YLR173W	YLR173W_mRNA	YLR173W	NP_013274.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR173W	YLR173W_mRNA	YLR173W	NM_001182060.1	RefSeq_dna	DEPENDENT	-	-	-
YLR090W	YLR090W_mRNA	YLR090W	NP_013191.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR090W	YLR090W_mRNA	YLR090W	NM_001181977.1	RefSeq_dna	DEPENDENT	-	-	-
YLR259C	YLR259C_mRNA	YLR259C	NP_013360.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR259C	YLR259C_mRNA	YLR259C	NM_001182146.1	RefSeq_dna	DEPENDENT	-	-	-
YLR219W	YLR219W_mRNA	YLR219W	NP_013320.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR219W	YLR219W_mRNA	YLR219W	NM_001182106.1	RefSeq_dna	DEPENDENT	-	-	-
YLR401C	YLR401C_mRNA	YLR401C	NP_013505.4	RefSeq_peptide	DEPENDENT	-	-	-
YLR401C	YLR401C_mRNA	YLR401C	NM_001182289.3	RefSeq_dna	DEPENDENT	-	-	-
YLL058W	YLL058W_mRNA	YLL058W	NP_013042.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL058W	YLL058W_mRNA	YLL058W	NM_001181878.1	RefSeq_dna	DEPENDENT	-	-	-
YLR177W	YLR177W_mRNA	YLR177W	NP_013278.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR177W	YLR177W_mRNA	YLR177W	NM_001182064.1	RefSeq_dna	DEPENDENT	-	-	-
YLR415C	YLR415C_mRNA	YLR415C	NP_013519.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR415C	YLR415C_mRNA	YLR415C	NM_001182303.1	RefSeq_dna	DEPENDENT	-	-	-
YLR467W	YLR467W_mRNA	YLR467W	NP_010834.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR467W	YLR467W_mRNA	YLR467W	NP_013572.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR467W	YLR467W_mRNA	YLR467W	NP_061495.4	RefSeq_peptide	DEPENDENT	-	-	-
YLR467W	YLR467W_mRNA	YLR467W	NM_001180853.1	RefSeq_dna	DEPENDENT	-	-	-
YLR467W	YLR467W_mRNA	YLR467W	NM_001182355.3	RefSeq_dna	DEPENDENT	-	-	-
YLR467W	YLR467W_mRNA	YLR467W	NM_001184447.3	RefSeq_dna	DEPENDENT	-	-	-
YLR185W	YLR185W_mRNA	YLR185W	NP_013286.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR185W	YLR185W_mRNA	YLR185W	NM_001182072.1	RefSeq_dna	DEPENDENT	-	-	-
YLR060W	YLR060W_mRNA	YLR060W	NP_013161.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR060W	YLR060W_mRNA	YLR060W	NM_001181947.1	RefSeq_dna	DEPENDENT	-	-	-
YLR303W	YLR303W_mRNA	YLR303W	NP_013406.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR303W	YLR303W_mRNA	YLR303W	NM_001182191.1	RefSeq_dna	DEPENDENT	-	-	-
YLL029W	YLL029W_mRNA	YLL029W	NP_013071.1	RefSeq_peptide	DEPENDENT	-	-	-
YLL029W	YLL029W_mRNA	YLL029W	NM_001181849.1	RefSeq_dna	DEPENDENT	-	-	-
YLR285C-A	YLR285C-A_mRNA	YLR285C-A	NP_878130.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR285C-A	YLR285C-A_mRNA	YLR285C-A	NM_001184567.1	RefSeq_dna	DEPENDENT	-	-	-
YLR001C	YLR001C_mRNA	YLR001C	NP_013101.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR001C	YLR001C_mRNA	YLR001C	NM_001181888.1	RefSeq_dna	DEPENDENT	-	-	-
YLR015W	YLR015W_mRNA	YLR015W	NP_013115.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR015W	YLR015W_mRNA	YLR015W	NM_001181902.1	RefSeq_dna	DEPENDENT	-	-	-
YLR432W	YLR432W_mRNA	YLR432W	NP_013536.3	RefSeq_peptide	DEPENDENT	-	-	-
YLR432W	YLR432W_mRNA	YLR432W	NM_001182320.3	RefSeq_dna	DEPENDENT	-	-	-
YLR081W	YLR081W_mRNA	YLR081W	NP_013182.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR081W	YLR081W_mRNA	YLR081W	NM_001181968.1	RefSeq_dna	DEPENDENT	-	-	-
YLR166C	YLR166C_mRNA	YLR166C	NP_013267.1	RefSeq_peptide	DEPENDENT	-	-	-
YLR166C	YLR166C_mRNA	YLR166C	NM_001182053.1	RefSeq_dna	DEPENDENT	-	-	-
YLR383W	YLR383W_mRNA	YLR383W	NP_013487.1	RefSeq_peptide	DEPENDENT	-	-	-
